"","adm1_en","adm1_code","adm2_en","adm2_code","district_PSLM","district_PSLM_num","variable","value"
"1737","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"pop_long_dist_police","0.39086971"
"1738","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"pop_long_dist_police","0.53846806"
"1739","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"pop_long_dist_police","2.9743629"
"1740","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"pop_long_dist_police","0.89147592"
"1741","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"pop_long_dist_police","0.04961196"
"1742","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"pop_long_dist_police","1.8064224"
"1743","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"pop_long_dist_police","1.2371494"
"1744","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"pop_long_dist_police","1.7629104"
"1745","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"pop_long_dist_police","0.78138149"
"1746","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"pop_long_dist_police","0.22528246"
"1747","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"pop_long_dist_police","1.0727137"
"1748","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"pop_long_dist_police","0.085327312"
"1749","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"pop_long_dist_police","0.18468709"
"1750","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"pop_long_dist_police","2.6545987"
"1751","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"pop_long_dist_police","0.25289112"
"1752","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"pop_long_dist_police","0.1816982"
"1753","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"pop_long_dist_police","0.23217626"
"1754","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"pop_long_dist_police","0"
"1755","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"pop_long_dist_police","0.39202079"
"1756","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"pop_long_dist_police","0.037831251"
"1757","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"pop_long_dist_police","0.21578766"
"1758","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"pop_long_dist_police","2.6133039"
"1759","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"pop_long_dist_police","0.75492251"
"1760","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"pop_long_dist_police","0.6848973"
"1761","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"pop_long_dist_bank","4.5811129"
"1762","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"pop_long_dist_bank","1.3058616"
"1763","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"pop_long_dist_bank","5.8602428"
"1764","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"pop_long_dist_bank","2.3933971"
"1765","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"pop_long_dist_bank","1.6653254"
"1766","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"pop_long_dist_bank","2.2936885"
"1767","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"pop_long_dist_bank","4.2978888"
"1768","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"pop_long_dist_bank","2.1316087"
"1769","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"pop_long_dist_bank","2.4873044"
"1770","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"pop_long_dist_bank","3.0585022"
"1771","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"pop_long_dist_bank","7.130733"
"1772","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"pop_long_dist_bank","0.55640751"
"1773","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"pop_long_dist_bank","1.7897267"
"1774","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"pop_long_dist_bank","3.3027291"
"1775","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"pop_long_dist_bank","3.4078932"
"1776","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"pop_long_dist_bank","6.4632058"
"1777","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"pop_long_dist_bank","1.4451524"
"1778","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"pop_long_dist_bank","3.0821848"
"1779","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"pop_long_dist_bank","6.8811765"
"1780","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"pop_long_dist_bank","1.1549184"
"1781","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"pop_long_dist_bank","1.6967252"
"1782","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"pop_long_dist_bank","12.110676"
"1783","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"pop_long_dist_bank","1.5828111"
"1784","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"pop_long_dist_bank","8.8335247"
"1785","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"pop_long_dist_bank","1.3864191"
"1786","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"pop_long_dist_bank","0"
"1787","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"pop_long_dist_bank","4.6279755"
"1788","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"pop_long_dist_bank","0.44625762"
"1789","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"pop_long_dist_bank","1.0644981"
"1790","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"pop_long_dist_bank","10.730751"
"1791","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"pop_long_dist_bank","1.7156724"
"1792","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"pop_long_dist_bank","3.722559"
"1793","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"pop_long_dist_post_office","0.59401894"
"1794","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"pop_long_dist_post_office","0.065410949"
"1795","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"pop_long_dist_post_office","2.4907644"
"1796","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"pop_long_dist_post_office","0.48387274"
"1797","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"pop_long_dist_post_office","0.41032249"
"1798","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"pop_long_dist_post_office","0.35955334"
"1799","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"pop_long_dist_post_office","0.33536255"
"1800","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"pop_long_dist_post_office","1.9128361"
"1801","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"pop_long_dist_post_office","0.25488469"
"1802","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"pop_long_dist_post_office","0.50925469"
"1803","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"pop_long_dist_post_office","4.9175019"
"1804","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"pop_long_dist_post_office","0.34604955"
"1805","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"pop_long_dist_post_office","0.72948223"
"1806","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"pop_long_dist_post_office","0.92471898"
"1807","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"pop_long_dist_post_office","0.63672084"
"1808","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"pop_long_dist_post_office","4.5850477"
"1809","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"pop_long_dist_post_office","0.34351978"
"1810","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"pop_long_dist_post_office","0.59913605"
"1811","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"pop_long_dist_post_office","1.8806876"
"1812","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"pop_long_dist_post_office","0.16841836"
"1813","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"pop_long_dist_post_office","0.35306042"
"1814","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"pop_long_dist_post_office","5.3332505"
"1815","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"pop_long_dist_post_office","0.44026351"
"1816","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"pop_long_dist_post_office","3.8408661"
"1817","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"pop_long_dist_post_office","0.261482"
"1818","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"pop_long_dist_post_office","0"
"1819","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"pop_long_dist_post_office","0.46933427"
"1820","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"pop_long_dist_post_office","0.097280011"
"1821","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"pop_long_dist_post_office","0.083906204"
"1822","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"pop_long_dist_post_office","2.1633873"
"1823","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"pop_long_dist_post_office","7.3336806"
"1824","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"pop_long_dist_post_office","0.51579797"
"1825","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"pop_long_dist_general_store","1.4155127"
"1826","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"pop_long_dist_general_store","0.67840815"
"1827","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"pop_long_dist_general_store","0.30094162"
"1828","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"pop_long_dist_general_store","2.8207312"
"1829","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"pop_long_dist_general_store","0.34969303"
"1830","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"pop_long_dist_general_store","0.044604227"
"1831","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"pop_long_dist_general_store","0.49912056"
"1832","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"pop_long_dist_general_store","1.1536822"
"1833","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"pop_long_dist_general_store","0"
"1834","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"pop_long_dist_general_store","0.95560288"
"1835","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"pop_long_dist_general_store","0.32889178"
"1836","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"pop_long_dist_general_store","0.021474304"
"1837","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"pop_long_dist_general_store","0.08801613"
"1838","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"pop_long_dist_general_store","6.6626577"
"1839","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"pop_long_dist_general_store","1.4750395"
"1840","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"pop_long_dist_general_store","0.06726478"
"1841","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"pop_long_dist_general_store","0.69275236"
"1842","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"pop_long_dist_general_store","0.27759802"
"1843","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"pop_long_dist_general_store","1.8453784"
"1844","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"pop_long_dist_general_store","0.037346452"
"1845","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"pop_long_dist_general_store","2.3153889"
"1846","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"pop_long_dist_general_store","0.07711906"
"1847","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"pop_long_dist_general_store","0.17967139"
"1848","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"pop_long_dist_general_store","2.6064589"
"1849","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"pop_long_dist_general_store","0.11243044"
"1850","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"pop_long_dist_general_store","0.090849951"
"1851","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"pop_long_dist_general_store","0.13862407"
"1852","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"pop_long_dist_general_store","0.0055893362"
"1853","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"pop_long_dist_general_store","0.053791434"
"1854","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"pop_long_dist_general_store","3.0842226"
"1855","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"pop_long_dist_general_store","0.75311041"
"1856","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"pop_long_dist_general_store","0.24122466"
"1857","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"pop_long_time_health_unit","0.52410513"
"1858","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"pop_long_time_health_unit","0.66552222"
"1859","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"pop_long_time_health_unit","0"
"1860","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"pop_long_time_health_unit","0.26790228"
"1861","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"pop_long_time_health_unit","0.41384235"
"1862","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"pop_long_time_health_unit","0.0093191555"
"1863","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"pop_long_time_health_unit","0.20044272"
"1864","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"pop_long_time_health_unit","0"
"1865","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"pop_long_time_health_unit","0.065414891"
"1866","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"pop_long_time_health_unit","0.075139783"
"1867","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"pop_long_time_health_unit","0.065995641"
"1868","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"pop_long_time_health_unit","2.0225637"
"1869","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"pop_long_time_health_unit","0"
"1870","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"pop_long_time_health_unit","1.5578885"
"1871","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"pop_long_time_health_unit","0.62587297"
"1872","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"pop_long_time_health_unit","0"
"1873","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"pop_long_time_health_unit","0.07125324"
"1874","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"pop_long_time_health_unit","0"
"1875","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"pop_long_time_health_unit","2.0233896"
"1876","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"pop_long_time_health_unit","0.0062311972"
"1877","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"pop_long_time_health_unit","1.2273538"
"1878","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"pop_long_time_health_unit","0"
"1879","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"pop_long_time_health_unit","0.08157973"
"1880","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"pop_long_time_health_unit","0.27058303"
"1881","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"pop_long_time_health_unit","0.0055985702"
"1882","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"pop_long_time_health_unit","0.038906638"
"1883","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"pop_long_time_health_unit","0.057559386"
"1884","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"pop_long_time_health_unit","0"
"1885","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"pop_long_time_health_unit","0"
"1886","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"pop_long_time_health_unit","0.13835192"
"1887","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"pop_long_time_health_unit","8.3634882"
"1888","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"pop_long_time_health_unit","0.14255297"
"1889","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"pop_long_time_clinic_hospital","4.967113"
"1890","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"pop_long_time_clinic_hospital","5.9404163"
"1891","Khyber Pakhtunkhwa","PK2","Bannu","PK202","bannu",103,"pop_long_time_clinic_hospital","0.12515448"
"1892","Khyber Pakhtunkhwa","PK2","Batagram","PK203","batagram",104,"pop_long_time_clinic_hospital","1.038524"
"1893","Khyber Pakhtunkhwa","PK2","Buner","PK204","bunair",105,"pop_long_time_clinic_hospital","2.0389717"
"1894","Khyber Pakhtunkhwa","PK2","Charsadda","PK205","charsada",106,"pop_long_time_clinic_hospital","1.2357852"
"1895","Khyber Pakhtunkhwa","PK2","Chitral","PK206","chitral",107,"pop_long_time_clinic_hospital","3.8165009"
"1896","Khyber Pakhtunkhwa","PK2","Dera Ismail Khan","PK207","d. i. khan",108,"pop_long_time_clinic_hospital","1.6137625"
"1897","Khyber Pakhtunkhwa","PK2","Hangu","PK208","hangu",109,"pop_long_time_clinic_hospital","2.0684881"
"1898","Khyber Pakhtunkhwa","PK2","Haripur","PK209","haripur",110,"pop_long_time_clinic_hospital","6.5341587"
"1899","Khyber Pakhtunkhwa","PK2","Karak","PK210","karak",111,"pop_long_time_clinic_hospital","0.8378337"
"1900","Khyber Pakhtunkhwa","PK2","Khyber","PK233","khyber",112,"pop_long_time_clinic_hospital","2.8166184"
"1901","Khyber Pakhtunkhwa","PK2","Kohat","PK211","kohat",113,"pop_long_time_clinic_hospital","0.93664694"
"1902","Khyber Pakhtunkhwa","PK2","Kohistan","PK212","kohistan",114,"pop_long_time_clinic_hospital","10.114346"
"1903","Khyber Pakhtunkhwa","PK2","Kurram","PK234","kurram",115,"pop_long_time_clinic_hospital","1.7948054"
"1904","Khyber Pakhtunkhwa","PK2","Lakki Marwat","PK213","lakki marwat",116,"pop_long_time_clinic_hospital","0.9393971"
"1905","Khyber Pakhtunkhwa","PK2","Lower Dir","PK214","lower dir",117,"pop_long_time_clinic_hospital","1.1462743"
"1906","Khyber Pakhtunkhwa","PK2","Malakand PA","PK215","malakand",118,"pop_long_time_clinic_hospital","0.33976603"
"1907","Khyber Pakhtunkhwa","PK2","Mansehra","PK216","mansehra",119,"pop_long_time_clinic_hospital","7.5847864"
"1908","Khyber Pakhtunkhwa","PK2","Mardan","PK217","mardan",120,"pop_long_time_clinic_hospital","1.2025825"
"1909","Khyber Pakhtunkhwa","PK2","Mohmand","PK235","mohmand",121,"pop_long_time_clinic_hospital","4.0513992"
"1910","Khyber Pakhtunkhwa","PK2","North Waziristan","PK236","north waziristan",122,"pop_long_time_clinic_hospital","2.6251199"
"1911","Khyber Pakhtunkhwa","PK2","Nowshera","PK218","nowshera",123,"pop_long_time_clinic_hospital","1.2792243"
"1912","Khyber Pakhtunkhwa","PK2","Orakzai","PK237","orakzai",124,"pop_long_time_clinic_hospital","2.5711989"
"1913","Khyber Pakhtunkhwa","PK2","Peshawar","PK219","peshawar",125,"pop_long_time_clinic_hospital","1.2792798"
"1914","Khyber Pakhtunkhwa","PK2","Shangla","PK220","shangla",126,"pop_long_time_clinic_hospital","2.7644334"
"1915","Khyber Pakhtunkhwa","PK2","South Waziristan","PK238","south waziristan",127,"pop_long_time_clinic_hospital","0.028779693"
"1916","Khyber Pakhtunkhwa","PK2","Swabi","PK221","swabi",128,"pop_long_time_clinic_hospital","0.53067142"
"1917","Khyber Pakhtunkhwa","PK2","Swat","PK222","swat",129,"pop_long_time_clinic_hospital","1.3246433"
"1918","Khyber Pakhtunkhwa","PK2","Tank","PK229","tank",130,"pop_long_time_clinic_hospital","1.3370253"
"1919","Khyber Pakhtunkhwa","PK2","Tor Ghar","PK231","tor garh",131,"pop_long_time_clinic_hospital","11.815552"
"1920","Khyber Pakhtunkhwa","PK2","Upper Dir","PK230","upper dir",132,"pop_long_time_clinic_hospital","2.3554819"
"1921","Khyber Pakhtunkhwa","PK2","Abbottabad","PK201","abbottabad",101,"pop_long_time_primary_school","0"
"1922","Khyber Pakhtunkhwa","PK2","Bajaur","PK232","bajur",102,"pop_long_time_primary_school","0"
