"","adm1_en","adm2_en","adm3_en","variable","value"
"1886","Khyber Pakhtunkhwa","FR Lakki Marwat","Bettani","boys_primary_cr",NA
"1887","Khyber Pakhtunkhwa","FR Peshawar","Hassan Khel","boys_primary_cr",NA
"1888","Khyber Pakhtunkhwa","FR Tank","Jandola","boys_primary_cr",NA
"1889","Khyber Pakhtunkhwa","Hangu","Hangu","boys_primary_cr",0.506548075986259
"1890","Khyber Pakhtunkhwa","Hangu","Tall","boys_primary_cr",0.730473179675772
"1891","Khyber Pakhtunkhwa","Haripur","Ghazi","boys_primary_cr",0.288984283637534
"1892","Khyber Pakhtunkhwa","Haripur","Haripur","boys_primary_cr",0.0898159216425162
"1893","Khyber Pakhtunkhwa","Karak","Banda Daud Shah","boys_primary_cr",0.550799010636716
"1894","Khyber Pakhtunkhwa","Karak","Karak","boys_primary_cr",0.336151525386182
"1895","Khyber Pakhtunkhwa","Karak","Takht E Nasrati","boys_primary_cr",0.263225248674897
"1896","Khyber Pakhtunkhwa","Khyber","Bara","boys_primary_cr",NA
"1897","Khyber Pakhtunkhwa","Khyber","Jamrud","boys_primary_cr",NA
"1898","Khyber Pakhtunkhwa","Khyber","Landi Kotal","boys_primary_cr",NA
"1899","Khyber Pakhtunkhwa","Kohat","Kohat","boys_primary_cr",0.19595847739364
"1900","Khyber Pakhtunkhwa","Kohat","Lachi","boys_primary_cr",0.4316669570603
"1901","Khyber Pakhtunkhwa","Kohistan","Dassu","boys_primary_cr",0.142131850157152
"1902","Khyber Pakhtunkhwa","Kohistan","Palas","boys_primary_cr",0.110157242701084
"1903","Khyber Pakhtunkhwa","Kohistan","Pattan","boys_primary_cr",0.680230464530068
"1904","Khyber Pakhtunkhwa","Kurram","Central Kurram","boys_primary_cr",NA
"1905","Khyber Pakhtunkhwa","Kurram","Lower Kurram","boys_primary_cr",32
"1906","Khyber Pakhtunkhwa","Kurram","Upper Kurram","boys_primary_cr",NA
"1907","Khyber Pakhtunkhwa","Lakki Marwat","Lakki Marwat","boys_primary_cr",0.0942187180828082
"1908","Khyber Pakhtunkhwa","Lakki Marwat","Sarai Naurang","boys_primary_cr",0.271593960324854
"1909","Khyber Pakhtunkhwa","Lower Dir","Samar Bagh","boys_primary_cr",0.312968802320645
"1910","Khyber Pakhtunkhwa","Lower Dir","Timergara","boys_primary_cr",0.138435702465939
"1911","Khyber Pakhtunkhwa","Malakand PA","Sam Ranizai","boys_primary_cr",0.498908599973748
"1912","Khyber Pakhtunkhwa","Malakand PA","Swat Ranizai","boys_primary_cr",0.320310188570332
"1913","Khyber Pakhtunkhwa","Mansehra","Balakot","boys_primary_cr",0.131734950573185
"1914","Khyber Pakhtunkhwa","Mansehra","Mansehra","boys_primary_cr",0.0734644599360551
"1915","Khyber Pakhtunkhwa","Mansehra","Oghi","boys_primary_cr",0.171210497067354
"1916","Khyber Pakhtunkhwa","Mardan","Katlang","boys_primary_cr",0.512409426203682
"1917","Khyber Pakhtunkhwa","Mardan","Mardan","boys_primary_cr",0.125972403472012
"1918","Khyber Pakhtunkhwa","Mardan","Takht Bhai","boys_primary_cr",0.205371671703066
"1919","Khyber Pakhtunkhwa","Mohmand","Ambar Utman Khel","boys_primary_cr",NA
"1920","Khyber Pakhtunkhwa","Mohmand","Halimzai","boys_primary_cr",NA
"1921","Khyber Pakhtunkhwa","Mohmand","Pindiali","boys_primary_cr",NA
"1922","Khyber Pakhtunkhwa","Mohmand","Prang Ghar","boys_primary_cr",NA
"1923","Khyber Pakhtunkhwa","Mohmand","Safi","boys_primary_cr",NA
"1924","Khyber Pakhtunkhwa","Mohmand","Upper Momand","boys_primary_cr",NA
"1925","Khyber Pakhtunkhwa","Mohmand","Yaka Ghund","boys_primary_cr",NA
"1926","Khyber Pakhtunkhwa","North Waziristan","Data Khel","boys_primary_cr",NA
"1927","Khyber Pakhtunkhwa","North Waziristan","Dossali","boys_primary_cr",NA
"1928","Khyber Pakhtunkhwa","North Waziristan","Garyum","boys_primary_cr",NA
"1929","Khyber Pakhtunkhwa","North Waziristan","Ghulam Khan","boys_primary_cr",NA
"1930","Khyber Pakhtunkhwa","North Waziristan","Mir Ali","boys_primary_cr",NA
"1931","Khyber Pakhtunkhwa","North Waziristan","Miran Shah","boys_primary_cr",NA
"1932","Khyber Pakhtunkhwa","North Waziristan","Razmak","boys_primary_cr",NA
"1933","Khyber Pakhtunkhwa","North Waziristan","Shewa","boys_primary_cr",NA
"1934","Khyber Pakhtunkhwa","North Waziristan","Spinwam","boys_primary_cr",NA
"1935","Khyber Pakhtunkhwa","Nowshera","Nowshera","boys_primary_cr",0.162211051678219
"1936","Khyber Pakhtunkhwa","Nowshera","Pabbi","boys_primary_cr",0.408976435452408
"1937","Khyber Pakhtunkhwa","Orakzai","Central Orakzai","boys_primary_cr",NA
"1938","Khyber Pakhtunkhwa","Orakzai","Ismailzai","boys_primary_cr",64.5
"1939","Khyber Pakhtunkhwa","Orakzai","Lower Orakzai","boys_primary_cr",NA
"1940","Khyber Pakhtunkhwa","Orakzai","Upper Orakzai","boys_primary_cr",NA
"1941","Khyber Pakhtunkhwa","Peshawar","Peshawar","boys_primary_cr",0.101267571353401
"1942","Khyber Pakhtunkhwa","Shangla","Alpuri","boys_primary_cr",0.360837484332511
"1943","Khyber Pakhtunkhwa","Shangla","Bisham","boys_primary_cr",0.858739412760308
"1944","Khyber Pakhtunkhwa","Shangla","Chiksar","boys_primary_cr",0.909603722414243
"1945","Khyber Pakhtunkhwa","Shangla","Martung","boys_primary_cr",1.46495982977641
"1946","Khyber Pakhtunkhwa","Shangla","Puran","boys_primary_cr",0.96253571051798
"1947","Khyber Pakhtunkhwa","South Waziristan","Birmal","boys_primary_cr",NA
"1948","Khyber Pakhtunkhwa","South Waziristan","Ladha","boys_primary_cr",NA
"1949","Khyber Pakhtunkhwa","South Waziristan","Makin","boys_primary_cr",NA
"1950","Khyber Pakhtunkhwa","South Waziristan","Sararogha","boys_primary_cr",NA
"1951","Khyber Pakhtunkhwa","South Waziristan","Serwekai","boys_primary_cr",NA
"1952","Khyber Pakhtunkhwa","South Waziristan","Tiarza","boys_primary_cr",NA
"1953","Khyber Pakhtunkhwa","South Waziristan","Toi Khulla","boys_primary_cr",NA
"1954","Khyber Pakhtunkhwa","South Waziristan","Wana","boys_primary_cr",NA
"1955","Khyber Pakhtunkhwa","Swabi","Lahor","boys_primary_cr",0.24863650763679
"1956","Khyber Pakhtunkhwa","Swabi","Swabi","boys_primary_cr",0.202534328259462
"1957","Khyber Pakhtunkhwa","Swabi","Topi","boys_primary_cr",0.293341555634732
"1958","Khyber Pakhtunkhwa","Swat","Babuzai","boys_primary_cr",0.415196758001563
"1959","Khyber Pakhtunkhwa","Swat","Bahrain","boys_primary_cr",0.685184261402235
"1960","Khyber Pakhtunkhwa","Swat","Barikot","boys_primary_cr",1.01842742840813
"1961","Khyber Pakhtunkhwa","Swat","Charbagh","boys_primary_cr",1.06010747194224
"1962","Khyber Pakhtunkhwa","Swat","Kabal","boys_primary_cr",0.490444827609863
"1963","Khyber Pakhtunkhwa","Swat","Kalam","boys_primary_cr",1.67822657926976
"1964","Khyber Pakhtunkhwa","Swat","Khwazakhela","boys_primary_cr",0.649234339487029
"1965","Khyber Pakhtunkhwa","Swat","Matta Khararai","boys_primary_cr",0.649541073749445
"1966","Khyber Pakhtunkhwa","Swat","Matta Sebujni","boys_primary_cr",0.54792898898082
"1967","Khyber Pakhtunkhwa","Tank","Tank","boys_primary_cr",0.213904246673304
"1968","Khyber Pakhtunkhwa","Tor Ghar","Tor Ghar","boys_primary_cr",0.399973687075787
"1969","Khyber Pakhtunkhwa","Upper Dir","Barawal","boys_primary_cr",0.960498463605586
"1970","Khyber Pakhtunkhwa","Upper Dir","Dir","boys_primary_cr",0.293051466357264
"1971","Khyber Pakhtunkhwa","Upper Dir","Kalkot","boys_primary_cr",2.37087380107349
"1972","Khyber Pakhtunkhwa","Upper Dir","Wari","boys_primary_cr",0.367433054045879
"1973","Khyber Pakhtunkhwa","Abbottabad","Abbottabad","boys_middle_cr",0.393919000490157
"1974","Khyber Pakhtunkhwa","Bajaur","Bar Chamarkand","boys_middle_cr",NA
"1975","Khyber Pakhtunkhwa","Bajaur","Barang","boys_middle_cr",NA
"1976","Khyber Pakhtunkhwa","Bajaur","Khar","boys_middle_cr",NA
"1977","Khyber Pakhtunkhwa","Bajaur","Mamund","boys_middle_cr",NA
"1978","Khyber Pakhtunkhwa","Bajaur","Nawagai","boys_middle_cr",NA
"1979","Khyber Pakhtunkhwa","Bajaur","Salarzai Tehsil","boys_middle_cr",NA
"1980","Khyber Pakhtunkhwa","Bajaur","Utman Khel Tehsil","boys_middle_cr",NA
"1981","Khyber Pakhtunkhwa","Bannu","Bannu","boys_middle_cr",0.552099836215347
"1982","Khyber Pakhtunkhwa","Bannu","Domel","boys_middle_cr",1.37949560170464
"1983","Khyber Pakhtunkhwa","Batagram","Alai","boys_middle_cr",1.15849273847905
"1984","Khyber Pakhtunkhwa","Batagram","Batagram","boys_middle_cr",1.13399596117694
"1985","Khyber Pakhtunkhwa","Buner","Chagharzai","boys_middle_cr",4.45302535134264
"1986","Khyber Pakhtunkhwa","Buner","Chamla","boys_middle_cr",3.78699867470956
"1987","Khyber Pakhtunkhwa","Buner","Daggar","boys_middle_cr",6.23813604754358
"1988","Khyber Pakhtunkhwa","Buner","Gagra","boys_middle_cr",4.84716510855899
"1989","Khyber Pakhtunkhwa","Buner","Pir Baba/ Gadaizi","boys_middle_cr",6.97328632463218
"1990","Khyber Pakhtunkhwa","Buner","Totalai","boys_middle_cr",2.53856668398772
"1991","Khyber Pakhtunkhwa","Charsadda","Charsadda","boys_middle_cr",1.08920850092549
"1992","Khyber Pakhtunkhwa","Charsadda","Tangi","boys_middle_cr",2.90422838915375
"1993","Khyber Pakhtunkhwa","Chitral","Chitral","boys_middle_cr",1.38709640967435
"1994","Khyber Pakhtunkhwa","Chitral","Mastuj","boys_middle_cr",1.55295521219106
"1995","Khyber Pakhtunkhwa","Dera Ismail Khan","Daraban","boys_middle_cr",1.93308671173648
"1996","Khyber Pakhtunkhwa","Dera Ismail Khan","Dera Ismail Khan","boys_middle_cr",0.418313978252608
"1997","Khyber Pakhtunkhwa","Dera Ismail Khan","Kulachi","boys_middle_cr",1.5359109315015
"1998","Khyber Pakhtunkhwa","Dera Ismail Khan","Paharpur","boys_middle_cr",1.27909518846627
"1999","Khyber Pakhtunkhwa","FR Bannu","Wazir","boys_middle_cr",NA
"2000","Khyber Pakhtunkhwa","FR Dera Ismail Khan","Drazanda","boys_middle_cr",NA
"2001","Khyber Pakhtunkhwa","FR Kohat","Darra Adam Khel","boys_middle_cr",22
"2002","Khyber Pakhtunkhwa","FR Lakki Marwat","Bettani","boys_middle_cr",NA
"2003","Khyber Pakhtunkhwa","FR Peshawar","Hassan Khel","boys_middle_cr",NA
"2004","Khyber Pakhtunkhwa","FR Tank","Jandola","boys_middle_cr",NA
"2005","Khyber Pakhtunkhwa","Hangu","Hangu","boys_middle_cr",3.0163366501841
"2006","Khyber Pakhtunkhwa","Hangu","Tall","boys_middle_cr",7.75031522177202
"2007","Khyber Pakhtunkhwa","Haripur","Ghazi","boys_middle_cr",2.07827034688889
"2008","Khyber Pakhtunkhwa","Haripur","Haripur","boys_middle_cr",0.552747014493231
"2009","Khyber Pakhtunkhwa","Karak","Banda Daud Shah","boys_middle_cr",2.29872656752496
"2010","Khyber Pakhtunkhwa","Karak","Karak","boys_middle_cr",1.97751465271881
"2011","Khyber Pakhtunkhwa","Karak","Takht E Nasrati","boys_middle_cr",1.77021746982733
"2012","Khyber Pakhtunkhwa","Khyber","Bara","boys_middle_cr",NA
"2013","Khyber Pakhtunkhwa","Khyber","Jamrud","boys_middle_cr",NA
"2014","Khyber Pakhtunkhwa","Khyber","Landi Kotal","boys_middle_cr",NA
"2015","Khyber Pakhtunkhwa","Kohat","Kohat","boys_middle_cr",1.11620719341566
"2016","Khyber Pakhtunkhwa","Kohat","Lachi","boys_middle_cr",3.96370095439293
"2017","Khyber Pakhtunkhwa","Kohistan","Dassu","boys_middle_cr",0.479075430919708
"2018","Khyber Pakhtunkhwa","Kohistan","Palas","boys_middle_cr",0.410397761955535
"2019","Khyber Pakhtunkhwa","Kohistan","Pattan","boys_middle_cr",2.08843529931973
"2020","Khyber Pakhtunkhwa","Kurram","Central Kurram","boys_middle_cr",NA
"2021","Khyber Pakhtunkhwa","Kurram","Lower Kurram","boys_middle_cr",NA
"2022","Khyber Pakhtunkhwa","Kurram","Upper Kurram","boys_middle_cr",NA
"2023","Khyber Pakhtunkhwa","Lakki Marwat","Lakki Marwat","boys_middle_cr",1.08757876691729
"2024","Khyber Pakhtunkhwa","Lakki Marwat","Sarai Naurang","boys_middle_cr",2.79081123786044
"2025","Khyber Pakhtunkhwa","Lower Dir","Samar Bagh","boys_middle_cr",1.99814446941258
"2026","Khyber Pakhtunkhwa","Lower Dir","Timergara","boys_middle_cr",1.01138465796051
"2027","Khyber Pakhtunkhwa","Malakand PA","Sam Ranizai","boys_middle_cr",3.51513531321937
"2028","Khyber Pakhtunkhwa","Malakand PA","Swat Ranizai","boys_middle_cr",2.99586721766376
"2029","Khyber Pakhtunkhwa","Mansehra","Balakot","boys_middle_cr",1.84952816706153
"2030","Khyber Pakhtunkhwa","Mansehra","Mansehra","boys_middle_cr",0.31153234266121
"2031","Khyber Pakhtunkhwa","Mansehra","Oghi","boys_middle_cr",1.50092357823684
"2032","Khyber Pakhtunkhwa","Mardan","Katlang","boys_middle_cr",4.0718514705622
"2033","Khyber Pakhtunkhwa","Mardan","Mardan","boys_middle_cr",1.08670741786278
"2034","Khyber Pakhtunkhwa","Mardan","Takht Bhai","boys_middle_cr",1.51732495310674
"2035","Khyber Pakhtunkhwa","Mohmand","Ambar Utman Khel","boys_middle_cr",NA
"2036","Khyber Pakhtunkhwa","Mohmand","Halimzai","boys_middle_cr",NA
"2037","Khyber Pakhtunkhwa","Mohmand","Pindiali","boys_middle_cr",NA
"2038","Khyber Pakhtunkhwa","Mohmand","Prang Ghar","boys_middle_cr",NA
"2039","Khyber Pakhtunkhwa","Mohmand","Safi","boys_middle_cr",NA
"2040","Khyber Pakhtunkhwa","Mohmand","Upper Momand","boys_middle_cr",NA
"2041","Khyber Pakhtunkhwa","Mohmand","Yaka Ghund","boys_middle_cr",NA
"2042","Khyber Pakhtunkhwa","North Waziristan","Data Khel","boys_middle_cr",NA
"2043","Khyber Pakhtunkhwa","North Waziristan","Dossali","boys_middle_cr",NA
"2044","Khyber Pakhtunkhwa","North Waziristan","Garyum","boys_middle_cr",NA
"2045","Khyber Pakhtunkhwa","North Waziristan","Ghulam Khan","boys_middle_cr",NA
"2046","Khyber Pakhtunkhwa","North Waziristan","Mir Ali","boys_middle_cr",NA
"2047","Khyber Pakhtunkhwa","North Waziristan","Miran Shah","boys_middle_cr",NA
"2048","Khyber Pakhtunkhwa","North Waziristan","Razmak","boys_middle_cr",NA
"2049","Khyber Pakhtunkhwa","North Waziristan","Shewa","boys_middle_cr",NA
"2050","Khyber Pakhtunkhwa","North Waziristan","Spinwam","boys_middle_cr",NA
"2051","Khyber Pakhtunkhwa","Nowshera","Nowshera","boys_middle_cr",1.12513944272446
"2052","Khyber Pakhtunkhwa","Nowshera","Pabbi","boys_middle_cr",3.4407881922647
"2053","Khyber Pakhtunkhwa","Orakzai","Central Orakzai","boys_middle_cr",NA
"2054","Khyber Pakhtunkhwa","Orakzai","Ismailzai","boys_middle_cr",NA
"2055","Khyber Pakhtunkhwa","Orakzai","Lower Orakzai","boys_middle_cr",NA
"2056","Khyber Pakhtunkhwa","Orakzai","Upper Orakzai","boys_middle_cr",NA
"2057","Khyber Pakhtunkhwa","Peshawar","Peshawar","boys_middle_cr",0.579128001590108
"2058","Khyber Pakhtunkhwa","Shangla","Alpuri","boys_middle_cr",2.80806562077935
"2059","Khyber Pakhtunkhwa","Shangla","Bisham","boys_middle_cr",2.79384756749311
"2060","Khyber Pakhtunkhwa","Shangla","Chiksar","boys_middle_cr",3.24465576820652
"2061","Khyber Pakhtunkhwa","Shangla","Martung","boys_middle_cr",2.83534588178819
"2062","Khyber Pakhtunkhwa","Shangla","Puran","boys_middle_cr",2.38622216013907
"2063","Khyber Pakhtunkhwa","South Waziristan","Birmal","boys_middle_cr",NA
"2064","Khyber Pakhtunkhwa","South Waziristan","Ladha","boys_middle_cr",NA
"2065","Khyber Pakhtunkhwa","South Waziristan","Makin","boys_middle_cr",NA
"2066","Khyber Pakhtunkhwa","South Waziristan","Sararogha","boys_middle_cr",NA
"2067","Khyber Pakhtunkhwa","South Waziristan","Serwekai","boys_middle_cr",NA
"2068","Khyber Pakhtunkhwa","South Waziristan","Tiarza","boys_middle_cr",NA
"2069","Khyber Pakhtunkhwa","South Waziristan","Toi Khulla","boys_middle_cr",NA
"2070","Khyber Pakhtunkhwa","South Waziristan","Wana","boys_middle_cr",NA
"2071","Khyber Pakhtunkhwa","Swabi","Lahor","boys_middle_cr",2.91106858263811
"2072","Khyber Pakhtunkhwa","Swabi","Swabi","boys_middle_cr",1.1597295335602
"2073","Khyber Pakhtunkhwa","Swabi","Topi","boys_middle_cr",1.91685490010286
"2074","Khyber Pakhtunkhwa","Swat","Babuzai","boys_middle_cr",3.78698525254142
"2075","Khyber Pakhtunkhwa","Swat","Bahrain","boys_middle_cr",2.15263067505702
"2076","Khyber Pakhtunkhwa","Swat","Barikot","boys_middle_cr",7.75776879410639
"2077","Khyber Pakhtunkhwa","Swat","Charbagh","boys_middle_cr",6.72418212599469
"2078","Khyber Pakhtunkhwa","Swat","Kabal","boys_middle_cr",2.33128167341069
"2079","Khyber Pakhtunkhwa","Swat","Kalam","boys_middle_cr",6.03297220620939
"2080","Khyber Pakhtunkhwa","Swat","Khwazakhela","boys_middle_cr",4.05220259810041
"2081","Khyber Pakhtunkhwa","Swat","Matta Khararai","boys_middle_cr",8.84061086943907
"2082","Khyber Pakhtunkhwa","Swat","Matta Sebujni","boys_middle_cr",5.4995418667222
"2083","Khyber Pakhtunkhwa","Tank","Tank","boys_middle_cr",0.771448158585348
"2084","Khyber Pakhtunkhwa","Tor Ghar","Tor Ghar","boys_middle_cr",0.767771843435692
"2085","Khyber Pakhtunkhwa","Upper Dir","Barawal","boys_middle_cr",5.96708118512433
"2086","Khyber Pakhtunkhwa","Upper Dir","Dir","boys_middle_cr",1.61392651120129
"2087","Khyber Pakhtunkhwa","Upper Dir","Kalkot","boys_middle_cr",8.90610310485133
"2088","Khyber Pakhtunkhwa","Upper Dir","Wari","boys_middle_cr",1.98960794965828
"2089","Khyber Pakhtunkhwa","Abbottabad","Abbottabad","boys_high_cr",0.453985384798061
"2090","Khyber Pakhtunkhwa","Bajaur","Bar Chamarkand","boys_high_cr",NA
"2091","Khyber Pakhtunkhwa","Bajaur","Barang","boys_high_cr",NA
"2092","Khyber Pakhtunkhwa","Bajaur","Khar","boys_high_cr",NA
"2093","Khyber Pakhtunkhwa","Bajaur","Mamund","boys_high_cr",NA
"2094","Khyber Pakhtunkhwa","Bajaur","Nawagai","boys_high_cr",NA
"2095","Khyber Pakhtunkhwa","Bajaur","Salarzai Tehsil","boys_high_cr",NA
"2096","Khyber Pakhtunkhwa","Bajaur","Utman Khel Tehsil","boys_high_cr",NA
"2097","Khyber Pakhtunkhwa","Bannu","Bannu","boys_high_cr",0.821175044829308
"2098","Khyber Pakhtunkhwa","Bannu","Domel","boys_high_cr",1.3896490585167
"2099","Khyber Pakhtunkhwa","Batagram","Alai","boys_high_cr",1.53267629724157
"2100","Khyber Pakhtunkhwa","Batagram","Batagram","boys_high_cr",1.94850019402479
"2101","Khyber Pakhtunkhwa","Buner","Chagharzai","boys_high_cr",6.09652079883041
"2102","Khyber Pakhtunkhwa","Buner","Chamla","boys_high_cr",3.67772354646397
"2103","Khyber Pakhtunkhwa","Buner","Daggar","boys_high_cr",4.45198832563396
"2104","Khyber Pakhtunkhwa","Buner","Gagra","boys_high_cr",6.33942936747447
"2105","Khyber Pakhtunkhwa","Buner","Pir Baba/ Gadaizi","boys_high_cr",4.13294852088903
"2106","Khyber Pakhtunkhwa","Buner","Totalai","boys_high_cr",2.57126115032336
"2107","Khyber Pakhtunkhwa","Charsadda","Charsadda","boys_high_cr",0.785922576968322
"2108","Khyber Pakhtunkhwa","Charsadda","Tangi","boys_high_cr",2.73335160133479
"2109","Khyber Pakhtunkhwa","Chitral","Chitral","boys_high_cr",1.32604489881101
"2110","Khyber Pakhtunkhwa","Chitral","Mastuj","boys_high_cr",1.62108299123796
"2111","Khyber Pakhtunkhwa","Dera Ismail Khan","Daraban","boys_high_cr",2.86508688824509
"2112","Khyber Pakhtunkhwa","Dera Ismail Khan","Dera Ismail Khan","boys_high_cr",0.746723181878004
"2113","Khyber Pakhtunkhwa","Dera Ismail Khan","Kulachi","boys_high_cr",3.32691714662773
"2114","Khyber Pakhtunkhwa","Dera Ismail Khan","Paharpur","boys_high_cr",1.10131430361117
"2115","Khyber Pakhtunkhwa","FR Bannu","Wazir","boys_high_cr",NA
"2116","Khyber Pakhtunkhwa","FR Dera Ismail Khan","Drazanda","boys_high_cr",NA
"2117","Khyber Pakhtunkhwa","FR Kohat","Darra Adam Khel","boys_high_cr",NA
"2118","Khyber Pakhtunkhwa","FR Lakki Marwat","Bettani","boys_high_cr",NA
"2119","Khyber Pakhtunkhwa","FR Peshawar","Hassan Khel","boys_high_cr",NA
"2120","Khyber Pakhtunkhwa","FR Tank","Jandola","boys_high_cr",NA
"2121","Khyber Pakhtunkhwa","Hangu","Hangu","boys_high_cr",2.95965301230984
"2122","Khyber Pakhtunkhwa","Hangu","Tall","boys_high_cr",2.96096531141238
"2123","Khyber Pakhtunkhwa","Haripur","Ghazi","boys_high_cr",3.29496945378923
"2124","Khyber Pakhtunkhwa","Haripur","Haripur","boys_high_cr",0.760126003173626
"2125","Khyber Pakhtunkhwa","Karak","Banda Daud Shah","boys_high_cr",2.29671786814891
"2126","Khyber Pakhtunkhwa","Karak","Karak","boys_high_cr",1.38938132587987
"2127","Khyber Pakhtunkhwa","Karak","Takht E Nasrati","boys_high_cr",1.62222122753295
"2128","Khyber Pakhtunkhwa","Khyber","Bara","boys_high_cr",NA
"2129","Khyber Pakhtunkhwa","Khyber","Jamrud","boys_high_cr",NA
"2130","Khyber Pakhtunkhwa","Khyber","Landi Kotal","boys_high_cr",NA
"2131","Khyber Pakhtunkhwa","Kohat","Kohat","boys_high_cr",1.05306916536001
"2132","Khyber Pakhtunkhwa","Kohat","Lachi","boys_high_cr",2.64981759717194
"2133","Khyber Pakhtunkhwa","Kohistan","Dassu","boys_high_cr",2.89401797499157
"2134","Khyber Pakhtunkhwa","Kohistan","Palas","boys_high_cr",0.856085765656603
"2135","Khyber Pakhtunkhwa","Kohistan","Pattan","boys_high_cr",5.4000001
"2136","Khyber Pakhtunkhwa","Kurram","Central Kurram","boys_high_cr",NA
"2137","Khyber Pakhtunkhwa","Kurram","Lower Kurram","boys_high_cr",NA
"2138","Khyber Pakhtunkhwa","Kurram","Upper Kurram","boys_high_cr",NA
"2139","Khyber Pakhtunkhwa","Lakki Marwat","Lakki Marwat","boys_high_cr",0.875099513599629
"2140","Khyber Pakhtunkhwa","Lakki Marwat","Sarai Naurang","boys_high_cr",3.66339025071162
"2141","Khyber Pakhtunkhwa","Lower Dir","Samar Bagh","boys_high_cr",2.04243715298866
"2142","Khyber Pakhtunkhwa","Lower Dir","Timergara","boys_high_cr",0.793318109367314
"2143","Khyber Pakhtunkhwa","Malakand PA","Sam Ranizai","boys_high_cr",3.15657376386934
"2144","Khyber Pakhtunkhwa","Malakand PA","Swat Ranizai","boys_high_cr",1.66695523173924
"2145","Khyber Pakhtunkhwa","Mansehra","Balakot","boys_high_cr",1.64513015025682
"2146","Khyber Pakhtunkhwa","Mansehra","Mansehra","boys_high_cr",0.557593912520689
"2147","Khyber Pakhtunkhwa","Mansehra","Oghi","boys_high_cr",1.48880882663866
"2148","Khyber Pakhtunkhwa","Mardan","Katlang","boys_high_cr",3.47381873054793
"2149","Khyber Pakhtunkhwa","Mardan","Mardan","boys_high_cr",0.771784341847923
"2150","Khyber Pakhtunkhwa","Mardan","Takht Bhai","boys_high_cr",1.97959619161637
"2151","Khyber Pakhtunkhwa","Mohmand","Ambar Utman Khel","boys_high_cr",NA
"2152","Khyber Pakhtunkhwa","Mohmand","Halimzai","boys_high_cr",NA
"2153","Khyber Pakhtunkhwa","Mohmand","Pindiali","boys_high_cr",NA
"2154","Khyber Pakhtunkhwa","Mohmand","Prang Ghar","boys_high_cr",NA
"2155","Khyber Pakhtunkhwa","Mohmand","Safi","boys_high_cr",NA
"2156","Khyber Pakhtunkhwa","Mohmand","Upper Momand","boys_high_cr",NA
"2157","Khyber Pakhtunkhwa","Mohmand","Yaka Ghund","boys_high_cr",NA
"2158","Khyber Pakhtunkhwa","North Waziristan","Data Khel","boys_high_cr",NA
"2159","Khyber Pakhtunkhwa","North Waziristan","Dossali","boys_high_cr",NA
"2160","Khyber Pakhtunkhwa","North Waziristan","Garyum","boys_high_cr",NA
"2161","Khyber Pakhtunkhwa","North Waziristan","Ghulam Khan","boys_high_cr",NA
"2162","Khyber Pakhtunkhwa","North Waziristan","Mir Ali","boys_high_cr",NA
"2163","Khyber Pakhtunkhwa","North Waziristan","Miran Shah","boys_high_cr",NA
"2164","Khyber Pakhtunkhwa","North Waziristan","Razmak","boys_high_cr",NA
"2165","Khyber Pakhtunkhwa","North Waziristan","Shewa","boys_high_cr",NA
"2166","Khyber Pakhtunkhwa","North Waziristan","Spinwam","boys_high_cr",NA
"2167","Khyber Pakhtunkhwa","Nowshera","Nowshera","boys_high_cr",0.716671649597112
"2168","Khyber Pakhtunkhwa","Nowshera","Pabbi","boys_high_cr",2.27194538677945
"2169","Khyber Pakhtunkhwa","Orakzai","Central Orakzai","boys_high_cr",NA
"2170","Khyber Pakhtunkhwa","Orakzai","Ismailzai","boys_high_cr",NA
"2171","Khyber Pakhtunkhwa","Orakzai","Lower Orakzai","boys_high_cr",NA
"2172","Khyber Pakhtunkhwa","Orakzai","Upper Orakzai","boys_high_cr",NA
"2173","Khyber Pakhtunkhwa","Peshawar","Peshawar","boys_high_cr",0.505117518600916
"2174","Khyber Pakhtunkhwa","Shangla","Alpuri","boys_high_cr",4.30701440598512
"2175","Khyber Pakhtunkhwa","Shangla","Bisham","boys_high_cr",4.76000614817321
"2176","Khyber Pakhtunkhwa","Shangla","Chiksar","boys_high_cr",4.64619781970078
"2177","Khyber Pakhtunkhwa","Shangla","Martung","boys_high_cr",8.88392172961139
"2178","Khyber Pakhtunkhwa","Shangla","Puran","boys_high_cr",3.96627538684001
"2179","Khyber Pakhtunkhwa","South Waziristan","Birmal","boys_high_cr",NA
"2180","Khyber Pakhtunkhwa","South Waziristan","Ladha","boys_high_cr",NA
"2181","Khyber Pakhtunkhwa","South Waziristan","Makin","boys_high_cr",NA
"2182","Khyber Pakhtunkhwa","South Waziristan","Sararogha","boys_high_cr",NA
"2183","Khyber Pakhtunkhwa","South Waziristan","Serwekai","boys_high_cr",NA
"2184","Khyber Pakhtunkhwa","South Waziristan","Tiarza","boys_high_cr",NA
"2185","Khyber Pakhtunkhwa","South Waziristan","Toi Khulla","boys_high_cr",NA
"2186","Khyber Pakhtunkhwa","South Waziristan","Wana","boys_high_cr",NA
"2187","Khyber Pakhtunkhwa","Swabi","Lahor","boys_high_cr",1.87521733011186
"2188","Khyber Pakhtunkhwa","Swabi","Swabi","boys_high_cr",1.15183164606339
"2189","Khyber Pakhtunkhwa","Swabi","Topi","boys_high_cr",1.97817856265421
